# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px py pz
-5.63896646509071e+02 -7.35382322019092e+00 +0.00000000000000e+00 -5.63575518973245e+02 +5.86209961957021e-02 +0.00000000000000e+00 +9.98280310736931e-01
-5.63996701484332e+02 -7.35968906789715e+00 +0.00000000000000e+00 -5.63675401854186e+02 +5.86314980518899e-02 +0.00000000000000e+00 +9.98279693991715e-01
-5.64096756459593e+02 -7.36555596636464e+00 +0.00000000000000e+00 -5.63775284673413e+02 +5.86419999015890e-02 +0.00000000000000e+00 +9.98279077136019e-01
-5.64196811434854e+02 -7.37142391559516e+00 +0.00000000000000e+00 -5.63875167430915e+02 +5.86525017447983e-02 +0.00000000000000e+00 +9.98278460169845e-01
-5.64296866410115e+02 -7.37729291558694e+00 +0.00000000000000e+00 -5.63975050126681e+02 +5.86630035815165e-02 +0.00000000000000e+00 +9.98277843093192e-01
-5.64396921385377e+02 -7.38316296633997e+00 +0.00000000000000e+00 -5.64074932760700e+02 +5.86735054117425e-02 +0.00000000000000e+00 +9.98277225906060e-01
-5.64496976360638e+02 -7.38903406785070e+00 +0.00000000000000e+00 -5.64174815332961e+02 +5.86840072354751e-02 +0.00000000000000e+00 +9.98276608608449e-01
-5.64597031335899e+02 -7.39490622012269e+00 +0.00000000000000e+00 -5.64274697843453e+02 +5.86945090527132e-02 +0.00000000000000e+00 +9.98275991200360e-01
-5.64697086311160e+02 -7.40077942315416e+00 +0.00000000000000e+00 -5.64374580292164e+02 +5.87050108634556e-02 +0.00000000000000e+00 +9.98275373681792e-01
-5.64797141286421e+02 -7.40665367694334e+00 +0.00000000000000e+00 -5.64474462679084e+02 +5.87155126677012e-02 +0.00000000000000e+00 +9.98274756052746e-01
-5.64897196261682e+02 -7.41252898148844e+00 +0.00000000000000e+00 -5.64574345004202e+02 +5.87260144654488e-02 +0.00000000000000e+00 +9.98274138313221e-01
-5.64997251236943e+02 -7.41840533679124e+00 +0.00000000000000e+00 -5.64674227267506e+02 +5.87365162566972e-02 +0.00000000000000e+00 +9.98273520463218e-01
-5.65097306212205e+02 -7.42428274284997e+00 +0.00000000000000e+00 -5.64774109468986e+02 +5.87470180414453e-02 +0.00000000000000e+00 +9.98272902502736e-01
-5.65197361187466e+02 -7.43016119966463e+00 +0.00000000000000e+00 -5.64873991608630e+02 +5.87575198196919e-02 +0.00000000000000e+00 +9.98272284431777e-01
-5.65297416162727e+02 -7.43604070723343e+00 +0.00000000000000e+00 -5.64973873686428e+02 +5.87680215914358e-02 +0.00000000000000e+00 +9.98271666250339e-01
-5.65397471137988e+02 -7.44192126555639e+00 +0.00000000000000e+00 -5.65073755702368e+02 +5.87785233566759e-02 +0.00000000000000e+00 +9.98271047958423e-01
-5.65497526113249e+02 -7.44780287463527e+00 +0.00000000000000e+00 -5.65173637656439e+02 +5.87890251154110e-02 +0.00000000000000e+00 +9.98270429556030e-01
-5.65597581088510e+02 -7.45368553446476e+00 +0.00000000000000e+00 -5.65273519548630e+02 +5.87995268676400e-02 +0.00000000000000e+00 +9.98269811043158e-01
-5.65697636063771e+02 -7.45956924504661e+00 +0.00000000000000e+00 -5.65373401378931e+02 +5.88100286133616e-02 +0.00000000000000e+00 +9.98269192419808e-01
-5.65797691039032e+02 -7.46545400637906e+00 +0.00000000000000e+00 -5.65473283147329e+02 +5.88205303525748e-02 +0.00000000000000e+00 +9.98268573685981e-01
-5.65897746014293e+02 -7.47133981846567e+00 +0.00000000000000e+00 -5.65573164853815e+02 +5.88310320852784e-02 +0.00000000000000e+00 +9.98267954841675e-01
-5.65997800989555e+02 -7.47722668129932e+00 +0.00000000000000e+00 -5.65673046498377e+02 +5.88415338114712e-02 +0.00000000000000e+00 +9.98267335886892e-01
-5.66097855964816e+02 -7.48311459488356e+00 +0.00000000000000e+00 -5.65772928081004e+02 +5.88520355311520e-02 +0.00000000000000e+00 +9.98266716821632e-01
-5.66197910940077e+02 -7.48900355921841e+00 +0.00000000000000e+00 -5.65872809601684e+02 +5.88625372443197e-02 +0.00000000000000e+00 +9.98266097645894e-01
-5.66297965915338e+02 -7.49489357430029e+00 +0.00000000000000e+00 -5.65972691060408e+02 +5.88730389509732e-02 +0.00000000000000e+00 +9.98265478359678e-01
-5.66398020890599e+02 -7.50078464012923e+00 +0.00000000000000e+00 -5.66072572457164e+02 +5.88835406511112e-02 +0.00000000000000e+00 +9.98264858962985e-01
-5.66498075865860e+02 -7.50667675670521e+00 +0.00000000000000e+00 -5.66172453791940e+02 +5.88940423447325e-02 +0.00000000000000e+00 +9.98264239455815e-01
-5.66598130841121e+02 -7.51256992402823e+00 +0.00000000000000e+00 -5.66272335064726e+02 +5.89045440318362e-02 +0.00000000000000e+00 +9.98263619838168e-01
-5.66698185816383e+02 -7.51846414209652e+00 +0.00000000000000e+00 -5.66372216275510e+02 +5.89150457124209e-02 +0.00000000000000e+00 +9.98263000110043e-01
-5.66798240791644e+02 -7.52435941091008e+00 +0.00000000000000e+00 -5.66472097424282e+02 +5.89255473864854e-02 +0.00000000000000e+00 +9.98262380271441e-01
-5.66898295766905e+02 -7.53025573046891e+00 +0.00000000000000e+00 -5.66571978511031e+02 +5.89360490540288e-02 +0.00000000000000e+00 +9.98261760322362e-01
-5.66998350742166e+02 -7.53615310077123e+00 +0.00000000000000e+00 -5.66671859535745e+02 +5.89465507150497e-02 +0.00000000000000e+00 +9.98261140262806e-01
-5.67098405717427e+02 -7.54205152181527e+00 +0.00000000000000e+00 -5.66771740498413e+02 +5.89570523695471e-02 +0.00000000000000e+00 +9.98260520092773e-01
-5.67198460692688e+02 -7.54795099360280e+00 +0.00000000000000e+00 -5.66871621399025e+02 +5.89675540175197e-02 +0.00000000000000e+00 +9.98259899812264e-01
-5.67298515667949e+02 -7.55385151613204e+00 +0.00000000000000e+00 -5.66971502237569e+02 +5.89780556589664e-02 +0.00000000000000e+00 +9.98259279421277e-01
-5.67398570643211e+02 -7.55975308940300e+00 +0.00000000000000e+00 -5.67071383014035e+02 +5.89885572938861e-02 +0.00000000000000e+00 +9.98258658919814e-01
-5.67498625618472e+02 -7.56565571341391e+00 +0.00000000000000e+00 -5.67171263728411e+02 +5.89990589222775e-02 +0.00000000000000e+00 +9.98258038307874e-01
-5.67598680593733e+02 -7.57155938816475e+00 +0.00000000000000e+00 -5.67271144380686e+02 +5.90095605441395e-02 +0.00000000000000e+00 +9.98257417585458e-01
-5.67698735568994e+02 -7.57746411365552e+00 +0.00000000000000e+00 -5.67371024970848e+02 +5.90200621594710e-02 +0.00000000000000e+00 +9.98256796752565e-01
-5.67798790544255e+02 -7.58336988988269e+00 +0.00000000000000e+00 -5.67470905498888e+02 +5.90305637682708e-02 +0.00000000000000e+00 +9.98256175809196e-01
-5.67898845519516e+02 -7.58927671684980e+00 +0.00000000000000e+00 -5.67570785964794e+02 +5.90410653705377e-02 +0.00000000000000e+00 +9.98255554755350e-01
-5.67998900494777e+02 -7.59518459455329e+00 +0.00000000000000e+00 -5.67670666368555e+02 +5.90515669662706e-02 +0.00000000000000e+00 +9.98254933591028e-01
-5.68098955470039e+02 -7.60109352299317e+00 +0.00000000000000e+00 -5.67770546710160e+02 +5.90620685554682e-02 +0.00000000000000e+00 +9.98254312316230e-01
-5.68199010445300e+02 -7.60700350216944e+00 +0.00000000000000e+00 -5.67870426989598e+02 +5.90725701381295e-02 +0.00000000000000e+00 +9.98253690930956e-01
-5.68299065420561e+02 -7.61291453208031e+00 +0.00000000000000e+00 -5.67970307206857e+02 +5.90830717142533e-02 +0.00000000000000e+00 +9.98253069435205e-01
-5.68399120395822e+02 -7.61882661272580e+00 +0.00000000000000e+00 -5.68070187361928e+02 +5.90935732838384e-02 +0.00000000000000e+00 +9.98252447828979e-01
-5.68499175371083e+02 -7.62473974410590e+00 +0.00000000000000e+00 -5.68170067454798e+02 +5.91040748468837e-02 +0.00000000000000e+00 +9.98251826112276e-01
-5.68599230346344e+02 -7.63065392621883e+00 +0.00000000000000e+00 -5.68269947485456e+02 +5.91145764033879e-02 +0.00000000000000e+00 +9.98251204285098e-01
-5.68699285321605e+02 -7.63656915906637e+00 +0.00000000000000e+00 -5.68369827453892e+02 +5.91250779533500e-02 +0.00000000000000e+00 +9.98250582347444e-01
-5.68799340296866e+02 -7.64248544264319e+00 +0.00000000000000e+00 -5.68469707360095e+02 +5.91355794967687e-02 +0.00000000000000e+00 +9.98249960299314e-01
-5.68899395272128e+02 -7.64840277695285e+00 +0.00000000000000e+00 -5.68569587204053e+02 +5.91460810336429e-02 +0.00000000000000e+00 +9.98249338140708e-01
-5.68999450247389e+02 -7.65432116199179e+00 +0.00000000000000e+00 -5.68669466985755e+02 +5.91565825639715e-02 +0.00000000000000e+00 +9.98248715871627e-01
-5.69099505222650e+02 -7.66024059776179e+00 +0.00000000000000e+00 -5.68769346705191e+02 +5.91670840877533e-02 +0.00000000000000e+00 +9.98248093492070e-01
-5.69199560197911e+02 -7.66616108426106e+00 +0.00000000000000e+00 -5.68869226362349e+02 +5.91775856049870e-02 +0.00000000000000e+00 +9.98247471002038e-01
-5.69299615173172e+02 -7.67208262148962e+00 +0.00000000000000e+00 -5.68969105957219e+02 +5.91880871156717e-02 +0.00000000000000e+00 +9.98246848401530e-01
-5.69399670148433e+02 -7.67800520944569e+00 +0.00000000000000e+00 -5.69068985489788e+02 +5.91985886198060e-02 +0.00000000000000e+00 +9.98246225690547e-01
-5.69499725123694e+02 -7.68392884812926e+00 +0.00000000000000e+00 -5.69168864960047e+02 +5.92090901173888e-02 +0.00000000000000e+00 +9.98245602869089e-01
-5.69599780098955e+02 -7.68985353753856e+00 +0.00000000000000e+00 -5.69268744367984e+02 +5.92195916084190e-02 +0.00000000000000e+00 +9.98244979937155e-01
-5.69699835074217e+02 -7.69577927767536e+00 +0.00000000000000e+00 -5.69368623713588e+02 +5.92300930928955e-02 +0.00000000000000e+00 +9.98244356894747e-01
-5.69799890049478e+02 -7.70170606853611e+00 +0.00000000000000e+00 -5.69468502996847e+02 +5.92405945708169e-02 +0.00000000000000e+00 +9.98243733741863e-01
-5.69899945024739e+02 -7.70763391012260e+00 +0.00000000000000e+00 -5.69568382217752e+02 +5.92510960421823e-02 +0.00000000000000e+00 +9.98243110478505e-01
-5.70000000000000e+02 -7.71356280243481e+00 +0.00000000000000e+00 -5.69668261376291e+02 +5.92615975069903e-02 +0.00000000000000e+00 +9.98242487104671e-01
-5.70101010101010e+02 -7.71954927488324e+00 +0.00000000000000e+00 -5.69769093923881e+02 +5.92705569539888e-02 +0.00000000000000e+00 +9.98241955178385e-01
-5.70202020202020e+02 -7.72553665232330e+00 +0.00000000000000e+00 -5.69869926417738e+02 +5.92795163962128e-02 +0.00000000000000e+00 +9.98241423171685e-01
-5.70303030303030e+02 -7.73152493476033e+00 +0.00000000000000e+00 -5.69970758857853e+02 +5.92884758336615e-02 +0.00000000000000e+00 +9.98240891084572e-01
-5.70404040404040e+02 -7.73751412218900e+00 +0.00000000000000e+00 -5.70071591244217e+02 +5.92974352663343e-02 +0.00000000000000e+00 +9.98240358917047e-01
-5.70505050505050e+02 -7.74350421461286e+00 +0.00000000000000e+00 -5.70172423576823e+02 +5.93063946942304e-02 +0.00000000000000e+00 +9.98239826669109e-01
-5.70606060606061e+02 -7.74949521202658e+00 +0.00000000000000e+00 -5.70273255855663e+02 +5.93153541173490e-02 +0.00000000000000e+00 +9.98239294340758e-01
-5.70707070707071e+02 -7.75548711443371e+00 +0.00000000000000e+00 -5.70374088080728e+02 +5.93243135356896e-02 +0.00000000000000e+00 +9.98238761931993e-01
-5.70808080808081e+02 -7.76147992183248e+00 +0.00000000000000e+00 -5.70474920252010e+02 +5.93332729492513e-02 +0.00000000000000e+00 +9.98238229442817e-01
-5.70909090909091e+02 -7.76747363422111e+00 +0.00000000000000e+00 -5.70575752369501e+02 +5.93422323580334e-02 +0.00000000000000e+00 +9.98237696873227e-01
-5.71010101010101e+02 -7.77346825160137e+00 +0.00000000000000e+00 -5.70676584433194e+02 +5.93511917620353e-02 +0.00000000000000e+00 +9.98237164223225e-01
-5.71111111111111e+02 -7.77946377396973e+00 +0.00000000000000e+00 -5.70777416443079e+02 +5.93601511612561e-02 +0.00000000000000e+00 +9.98236631492810e-01
-5.71212121212121e+02 -7.78546020132971e+00 +0.00000000000000e+00 -5.70878248399149e+02 +5.93691105556952e-02 +0.00000000000000e+00 +9.98236098681983e-01
-5.71313131313131e+02 -7.79145753367956e+00 +0.00000000000000e+00 -5.70979080301396e+02 +5.93780699453518e-02 +0.00000000000000e+00 +9.98235565790743e-01
-5.71414141414141e+02 -7.79745577101572e+00 +0.00000000000000e+00 -5.71079912149811e+02 +5.93870293302253e-02 +0.00000000000000e+00 +9.98235032819091e-01
-5.71515151515152e+02 -7.80345491333996e+00 +0.00000000000000e+00 -5.71180743944387e+02 +5.93959887103148e-02 +0.00000000000000e+00 +9.98234499767026e-01
-5.71616161616162e+02 -7.80945496065407e+00 +0.00000000000000e+00 -5.71281575685115e+02 +5.94049480856198e-02 +0.00000000000000e+00 +9.98233966634549e-01
-5.71717171717172e+02 -7.81545591295448e+00 +0.00000000000000e+00 -5.71382407371987e+02 +5.94139074561394e-02 +0.00000000000000e+00 +9.98233433421659e-01
-5.71818181818182e+02 -7.82145777024120e+00 +0.00000000000000e+00 -5.71483239004996e+02 +5.94228668218729e-02 +0.00000000000000e+00 +9.98232900128357e-01
-5.71919191919192e+02 -7.82746053251423e+00 +0.00000000000000e+00 -5.71584070584132e+02 +5.94318261828196e-02 +0.00000000000000e+00 +9.98232366754643e-01
-5.72020202020202e+02 -7.83346419977178e+00 +0.00000000000000e+00 -5.71684902109388e+02 +5.94407855389788e-02 +0.00000000000000e+00 +9.98231833300516e-01
-5.72121212121212e+02 -7.83946877201743e+00 +0.00000000000000e+00 -5.71785733580755e+02 +5.94497448903498e-02 +0.00000000000000e+00 +9.98231299765977e-01
-5.72222222222222e+02 -7.84547424924583e+00 +0.00000000000000e+00 -5.71886564998227e+02 +5.94587042369319e-02 +0.00000000000000e+00 +9.98230766151026e-01
-5.72323232323232e+02 -7.85148063145876e+00 +0.00000000000000e+00 -5.71987396361793e+02 +5.94676635787242e-02 +0.00000000000000e+00 +9.98230232455663e-01
-5.72424242424242e+02 -7.85748791865622e+00 +0.00000000000000e+00 -5.72088227671447e+02 +5.94766229157262e-02 +0.00000000000000e+00 +9.98229698679888e-01
-5.72525252525253e+02 -7.86349611083466e+00 +0.00000000000000e+00 -5.72189058927180e+02 +5.94855822479371e-02 +0.00000000000000e+00 +9.98229164823701e-01
-5.72626262626263e+02 -7.86950520799764e+00 +0.00000000000000e+00 -5.72289890128985e+02 +5.94945415753561e-02 +0.00000000000000e+00 +9.98228630887102e-01
-5.72727272727273e+02 -7.87551521014336e+00 +0.00000000000000e+00 -5.72390721276852e+02 +5.95035008979826e-02 +0.00000000000000e+00 +9.98228096870091e-01
-5.72828282828283e+02 -7.88152611727007e+00 +0.00000000000000e+00 -5.72491552370774e+02 +5.95124602158157e-02 +0.00000000000000e+00 +9.98227562772668e-01
-5.72929292929293e+02 -7.88753792937954e+00 +0.00000000000000e+00 -5.72592383410743e+02 +5.95214195288549e-02 +0.00000000000000e+00 +9.98227028594833e-01
-5.73030303030303e+02 -7.89355064646820e+00 +0.00000000000000e+00 -5.72693214396750e+02 +5.95303788370993e-02 +0.00000000000000e+00 +9.98226494336587e-01
-5.73131313131313e+02 -7.89956426853785e+00 +0.00000000000000e+00 -5.72794045328788e+02 +5.95393381405483e-02 +0.00000000000000e+00 +9.98225959997928e-01
-5.73232323232323e+02 -7.90557879558669e+00 +0.00000000000000e+00 -5.72894876206848e+02 +5.95482974392011e-02 +0.00000000000000e+00 +9.98225425578858e-01
-5.73333333333333e+02 -7.91159422761652e+00 +0.00000000000000e+00 -5.72995707030922e+02 +5.95572567330571e-02 +0.00000000000000e+00 +9.98224891079376e-01
-5.73434343434344e+02 -7.91761056462377e+00 +0.00000000000000e+00 -5.73096537801003e+02 +5.95662160221154e-02 +0.00000000000000e+00 +9.98224356499483e-01
-5.73535353535354e+02 -7.92362780661023e+00 +0.00000000000000e+00 -5.73197368517081e+02 +5.95751753063754e-02 +0.00000000000000e+00 +9.98223821839178e-01
-5.73636363636364e+02 -7.92964595357411e+00 +0.00000000000000e+00 -5.73298199179149e+02 +5.95841345858363e-02 +0.00000000000000e+00 +9.98223287098461e-01
-5.73737373737374e+02 -7.93566500551542e+00 +0.00000000000000e+00 -5.73399029787199e+02 +5.95930938604975e-02 +0.00000000000000e+00 +9.98222752277333e-01
-5.73838383838384e+02 -7.94168496243415e+00 +0.00000000000000e+00 -5.73499860341223e+02 +5.96020531303581e-02 +0.00000000000000e+00 +9.98222217375794e-01
-5.73939393939394e+02 -7.94770582433032e+00 +0.00000000000000e+00 -5.73600690841212e+02 +5.96110123954175e-02 +0.00000000000000e+00 +9.98221682393843e-01
-5.74040404040404e+02 -7.95372759120035e+00 +0.00000000000000e+00 -5.73701521287158e+02 +5.96199716556750e-02 +0.00000000000000e+00 +9.98221147331480e-01
-5.74141414141414e+02 -7.95975026304781e+00 +0.00000000000000e+00 -5.73802351679054e+02 +5.96289309111298e-02 +0.00000000000000e+00 +9.98220612188706e-01
-5.74242424242424e+02 -7.96577383987092e+00 +0.00000000000000e+00 -5.73903182016890e+02 +5.96378901617813e-02 +0.00000000000000e+00 +9.98220076965521e-01
-5.74343434343434e+02 -7.97179832166791e+00 +0.00000000000000e+00 -5.74004012300660e+02 +5.96468494076286e-02 +0.00000000000000e+00 +9.98219541661925e-01
-5.74444444444445e+02 -7.97782370843699e+00 +0.00000000000000e+00 -5.74104842530355e+02 +5.96558086486711e-02 +0.00000000000000e+00 +9.98219006277917e-01
-5.74545454545455e+02 -7.98385000018172e+00 +0.00000000000000e+00 -5.74205672705966e+02 +5.96647678849080e-02 +0.00000000000000e+00 +9.98218470813499e-01
-5.74646464646465e+02 -7.98987719689855e+00 +0.00000000000000e+00 -5.74306502827486e+02 +5.96737271163387e-02 +0.00000000000000e+00 +9.98217935268669e-01
-5.74747474747475e+02 -7.99590529858925e+00 +0.00000000000000e+00 -5.74407332894907e+02 +5.96826863429624e-02 +0.00000000000000e+00 +9.98217399643428e-01
-5.74848484848485e+02 -8.00193430525028e+00 +0.00000000000000e+00 -5.74508162908220e+02 +5.96916455647783e-02 +0.00000000000000e+00 +9.98216863937776e-01
-5.74949494949495e+02 -8.00796421688517e+00 +0.00000000000000e+00 -5.74608992867417e+02 +5.97006047817858e-02 +0.00000000000000e+00 +9.98216328151713e-01
-5.75050505050505e+02 -8.01399503349039e+00 +0.00000000000000e+00 -5.74709822772490e+02 +5.97095639939842e-02 +0.00000000000000e+00 +9.98215792285239e-01
-5.75151515151515e+02 -8.02002675506415e+00 +0.00000000000000e+00 -5.74810652623431e+02 +5.97185232013727e-02 +0.00000000000000e+00 +9.98215256338355e-01
-5.75252525252525e+02 -8.02605938161001e+00 +0.00000000000000e+00 -5.74911482420232e+02 +5.97274824039505e-02 +0.00000000000000e+00 +9.98214720311059e-01
-5.75353535353535e+02 -8.03209291312619e+00 +0.00000000000000e+00 -5.75012312162885e+02 +5.97364416017171e-02 +0.00000000000000e+00 +9.98214184203353e-01
-5.75454545454545e+02 -8.03812734961092e+00 +0.00000000000000e+00 -5.75113141851382e+02 +5.97454007946716e-02 +0.00000000000000e+00 +9.98213648015235e-01
-5.75555555555556e+02 -8.04416269106419e+00 +0.00000000000000e+00 -5.75213971485714e+02 +5.97543599828133e-02 +0.00000000000000e+00 +9.98213111746707e-01
-5.75656565656566e+02 -8.05019893748600e+00 +0.00000000000000e+00 -5.75314801065873e+02 +5.97633191661415e-02 +0.00000000000000e+00 +9.98212575397769e-01
-5.75757575757576e+02 -8.05623608887459e+00 +0.00000000000000e+00 -5.75415630591852e+02 +5.97722783446556e-02 +0.00000000000000e+00 +9.98212038968419e-01
-5.75858585858586e+02 -8.06227414523349e+00 +0.00000000000000e+00 -5.75516460063642e+02 +5.97812375183547e-02 +0.00000000000000e+00 +9.98211502458659e-01
-5.75959595959596e+02 -8.06831310655561e+00 +0.00000000000000e+00 -5.75617289481235e+02 +5.97901966872381e-02 +0.00000000000000e+00 +9.98210965868489e-01
-5.76060606060606e+02 -8.07435297284627e+00 +0.00000000000000e+00 -5.75718118844623e+02 +5.97991558513052e-02 +0.00000000000000e+00 +9.98210429197908e-01
-5.76161616161616e+02 -8.08039374410015e+00 +0.00000000000000e+00 -5.75818948153798e+02 +5.98081150105551e-02 +0.00000000000000e+00 +9.98209892446916e-01
-5.76262626262626e+02 -8.08643542032257e+00 +0.00000000000000e+00 -5.75919777408751e+02 +5.98170741649872e-02 +0.00000000000000e+00 +9.98209355615514e-01
-5.76363636363636e+02 -8.09247800150821e+00 +0.00000000000000e+00 -5.76020606609475e+02 +5.98260333146008e-02 +0.00000000000000e+00 +9.98208818703702e-01
-5.76464646464647e+02 -8.09852148765884e+00 +0.00000000000000e+00 -5.76121435755961e+02 +5.98349924593952e-02 +0.00000000000000e+00 +9.98208281711479e-01
-5.76565656565657e+02 -8.10456587877269e+00 +0.00000000000000e+00 -5.76222264848202e+02 +5.98439515993695e-02 +0.00000000000000e+00 +9.98207744638846e-01
